episode,reward,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38
854,2.762645249703699,0.6212577819824219,0.9094547629356384,1.1405284404754639,-0.8662811517715454,-0.4455307722091675,0.29637518525123596,-0.18729285895824432,0.5495476126670837,0.3287913203239441,0.5432095527648926,0.00647851824760437,-0.06641925126314163,0.048472071280514485,0.14595980595808258,0.011145230277074905,0.15443794596454688,0.14918951430995298,0.0295464363259538,0.059993915010696154,-0.06310378387445895,0.13080630784521075,0.3918872883338641,0.4046867824839798,0.21412953692579775,-0.07723303683289841,0.261282775832923,-0.13723261765248138,0.052274624172260045,0.26124233807497155,0.05935756271012978,0.05525316242053134,0.03452029790421044,-0.26294241126356477,-0.2557455957069117,0.1635869204836489,-0.018607784287744726,0.24820207184599427,0.77238732957111,-0.06453855242706573,0.11489943201050527,0.07375126233685944,-0.42145039730447315,-0.01890992017258376,-0.07442345913322539,-0.23793352248073835,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8540000000000006
855,2.1591697248879056,0.7512595653533936,1.085272192955017,1.0822070837020874,-0.7422693967819214,-0.8124473690986633,-0.19240757822990417,-0.6038942337036133,-0.4077551066875458,-0.4840228855609894,1.0439836978912354,-0.4540298581123352,0.2250240445137024,0.04880199501593267,0.14930605480334835,0.009502576592688213,0.17147036622620154,0.13174140745233304,0.010375871852429077,0.06633026472623335,-0.0709172596360336,0.18084409845064622,0.3309217851963713,0.4329177113650839,0.13319050787023146,-0.03380093829217033,0.26433942911414515,-0.1252906047428748,0.08517841563253747,0.2625489136778078,-0.022866295512007927,0.07691235303394353,0.15079603895564903,-0.30141904620135307,-0.28886847282925543,0.1589334379226727,-0.04513612289041886,0.39560144582023477,0.7975526536373386,-0.05315522470977921,0.022867905068878838,0.0036013315248380013,-0.40568149355356053,-0.03899644525742068,-0.18141361730553565,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8550000000000006
856,1.9925962732992315,-0.16817262768745422,-1.0984383821487427,0.8347766995429993,-0.47561606764793396,0.645601212978363,-0.6103864908218384,1.8390966653823853,-0.7248594164848328,-0.45074862241744995,1.0363094806671143,0.2957703471183777,0.5738476514816284,0.04746915198114548,0.14779021109680382,0.010249853185908844,0.24456978915581168,0.2436376028396843,-0.014623917317410234,0.0783361487943582,-0.08458605239490871,0.22478597437882133,0.2719964772571462,0.4688091891569114,0.19872604553368986,0.006411941631552588,0.24476973441752548,-0.1075894143310366,0.08278596416987563,0.2316052237372319,-0.322108277530345,0.12330321155190437,0.2784813176925633,-0.35703781237540366,-0.49014903766906476,0.1366349402268663,-0.22358709843464353,0.46230092525033784,-0.05933848522790996,-0.029181790632633313,0.24324443248523453,-0.07359987077150211,-0.48267480089825243,-0.05325233331700465,-0.046711618306739505,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8560000000000006
857,2.436061293042783,-0.7310781478881836,-1.8062406778335571,0.8907639384269714,-0.7957984805107117,1.0207782983779907,0.04240669310092926,0.7309563159942627,0.4804437756538391,-1.064714789390564,-0.1917649507522583,0.2948886752128601,-0.3660420775413513,0.041750378103892406,0.14852674856140669,0.009887372236228946,0.22423003979843364,0.2441413941978498,-0.11424869126623752,0.09162529824988652,-0.09537971444646563,0.2732181674483558,0.33011435395597993,0.4830429431843446,0.004758960304630021,0.05329248154272145,0.27950302461042875,-0.08807643403856719,0.11605328534130625,0.2031711807407202,-0.19589321085980893,0.1851887889209068,0.3120460316146321,-0.3463707907827649,0.13335743936303787,0.08880090179012562,-0.35058198189601447,0.45206279121576703,-0.0721848679127576,0.058467261946023585,0.6384180853013427,-0.1453707628384735,-0.4007958378911774,-0.03563269443063377,0.20749345731308588,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8570000000000007
858,2.5891794232715597,-0.38065287470817566,-0.6579128503799438,0.8065145015716553,-0.34478822350502014,1.4838701486587524,-0.16156616806983948,0.0665043294429779,-0.3550885319709778,-1.0423692464828491,0.9047602415084839,0.0076415203511714935,0.3095829486846924,0.036330777230620455,0.15091274752179945,0.008704826287163311,0.21980454350904258,0.20433968248833154,-0.00796889420534114,0.09155213829722249,-0.09985287876580302,0.3146364741137785,0.24694565460242104,0.456311514544035,-0.22648339497959954,0.09619346289119342,0.24443707857363398,-0.0625080697419414,0.17718134536639377,0.18754379276185748,-0.08508221420816957,0.2168221457087888,0.02198906247145482,-0.31825083135128623,0.24509835137613917,0.06053205729533646,-0.03908908130905955,0.4180623675862755,-0.19769142943819867,0.10573108785846216,0.1429901554286278,-0.20806717564004829,-0.34745111701817666,-0.0373207780277247,-0.1695360309171518,0.3230323106973156,0.1404218903850777,0.13732435752337205,0.2572228803167308,-0.43353058801804634,-0.3485424771702926,0.8580000000000007
859,2.5448772883175623,-0.7694701552391052,-0.8671244382858276,0.29520541429519653,-0.16301868855953217,1.0677367448806763,0.19870491325855255,0.5008047819137573,0.253640353679657,-1.0825071334838867,0.803088903427124,0.9217942357063293,0.21114562451839447,0.03556301480974094,0.15334858180697472,0.007484292228310775,0.22826059790176095,0.1967604926110427,-0.025520567817613016,0.07426737552259344,-0.09626858853164083,0.34565985588714715,0.18946713103528257,0.3958493550119123,-0.3362248341812521,0.13425356381557405,0.22936967239819714,-0.026328982758835395,0.21442012208098582,0.18330502633769552,-0.0005442020324458067,0.2000265772327511,-0.10382359001642863,-0.28467027957147795,0.24713231229963104,0.0530015828513024,-0.07372158149991202,0.3806492152381175,-0.2083318370972266,0.13168095932784243,0.13641620119302164,-0.26584339892544695,-0.3346059092119302,-0.0518531772332727,-0.05831954296144261,0.3230323106973156,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8590000000000007
860,2.6361051838383553,-0.42220741510391235,-0.16974657773971558,-0.005030324682593346,-0.011286988854408264,1.5003961324691772,0.08547599613666534,0.6619790196418762,0.5523923635482788,-1.1290408372879028,0.6084385514259338,0.8032523989677429,-0.033833593130111694,0.03048267784732367,0.15680404652928934,0.00572979942350251,0.23847798510330376,0.1852058322295323,-0.08824470886226794,0.05271518345849987,-0.09171882366366754,0.36628827309469025,0.108030029673882,0.30910277973271955,-0.4788523342028285,0.17263338917960036,0.23261790562761006,0.015206865721895188,0.24444823886080508,0.1918498065030976,0.10055447101190777,0.17795893048282477,-0.1073942947811255,-0.24463613681638188,0.3165477757931418,0.05227332889862357,0.020797876612199496,0.34276480699341916,-0.20315958235034684,0.1547842927550657,0.11801184097269189,-0.30574582686185386,-0.17584126958829785,-0.0529512218799461,0.013898442357184756,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8600000000000007
861,2.62079385494385,-0.8967440128326416,-0.3390842080116272,-0.680353045463562,-0.44187405705451965,1.039770245552063,0.24782468378543854,0.15807050466537476,-0.35831138491630554,-1.1355571746826172,1.073235273361206,0.606403648853302,0.30583712458610535,0.02189029122577925,0.16126816467713687,0.0034231507711972387,0.2501334839432356,0.1670014031094303,-0.14333138623067346,0.027301662183033464,-0.08479435020435094,0.3791298001326287,0.07354442729670338,0.20585340031016308,-0.5226017514149474,0.21088145076712847,0.23095404069958386,0.06293322029630562,0.28053515196307394,0.21293995522719766,0.19651833253944062,0.15106883988838152,-0.13861191456055963,-0.19365753236152403,0.4031634705659916,0.07279085252081531,0.17001950276462294,0.304655155995096,-0.20521206322851468,0.1761829128836844,0.10927896051603252,-0.32097057218426667,-0.03828118703798466,-0.05402782359572057,-0.032769253457637204,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8610000000000007
862,2.533385245459029,-0.17522776126861572,-0.003647908568382263,-0.8306184411048889,-0.6612197756767273,0.8508484363555908,-0.48741626739501953,0.2680661678314209,0.3591342866420746,-0.7883716225624084,1.4085814952850342,1.4769588708877563,-0.148654043674469,0.009380922416184137,0.16509754059283807,0.0014084526969045774,0.2552838166905809,0.1613648763665255,-0.20887664075977305,-0.0029503201124833874,-0.07599760510953915,0.3792579067410652,-0.042766038102649694,0.09216646302785281,-0.5767536953379419,0.24580353783971254,0.20057484144842988,0.11744203503829563,0.3168676700799324,0.24427584355885223,0.26558219133598177,0.12110183628005233,-0.1409709427444698,-0.13828480745947616,0.40061838636310926,0.09473597711946985,0.09270175792948812,0.2643960172819774,-0.22290325576925812,0.19621334503330323,0.10144266679592043,-0.31857373594670935,0.0444015177099466,-0.042671709376634455,0.12561127552389548,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8620000000000007
863,2.3709144047816877,-0.9966288805007935,-0.0865766778588295,-1.2759675979614258,-0.7962006330490112,0.12562835216522217,0.04244238883256912,0.38464218378067017,-0.5118687748908997,-0.9951476454734802,0.6103991270065308,0.7172088623046875,0.2196793258190155,-0.007675746728418065,0.1681533374030879,-0.00022330929166908712,0.26667501359791684,0.13188049290466472,-0.27824820937731154,-0.04024339671393887,-0.06512029056978993,0.3724876966420066,-0.05043846684376482,-0.03037286899426521,-0.6121017963776367,0.27678766518707376,0.18026998931721253,0.17982903798386993,0.36355841246513076,0.2846564064699694,0.33537512142110665,0.06917985327963347,-0.31463439336195065,-0.0804894321697723,0.4304263133200984,0.12297058477439654,0.1949284032692917,0.21906065536586927,-0.2605757233640748,0.2224271373073216,0.18991205467147246,-0.2939833656314629,0.20312704377026414,-0.03497325166683697,-0.009319095724912827,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8630000000000007
864,2.3181591693347383,-0.5927194952964783,0.6352705955505371,-1.3764081001281738,-0.05951431393623352,-0.5377362370491028,-0.4008151888847351,-0.7828648090362549,0.5052059888839722,-0.7083002924919128,0.7908495664596558,0.80904221534729,-0.14597728848457336,-0.0033598672017258677,0.16840959596997226,-0.00036104939603627393,0.2448640143949284,0.10920134955737228,0.10488037790905959,-0.04035227568623524,-0.060703724934164864,0.3515970754780817,-0.1908946166079126,-0.10102253500771123,-0.32901408190985393,0.2957603536408183,0.07176274471088455,0.1838085507019606,-0.052740940254304994,0.3256813183409432,0.3041418040012022,0.030391971411698027,-0.20219648647629004,-0.024741428390366513,0.4020613860555469,0.13133127123267788,0.0076511012458707,0.16530205361919223,-0.29897336223953586,0.22797578469060154,0.013668240042455326,-0.24649036676884975,0.2786969161783538,-0.002374359940855452,0.18613192319303665,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,-0.3485424771702926,0.8640000000000007
865,2.333009492938375,-0.7374322414398193,1.017051339149475,-1.5123281478881836,0.42307931184768677,-1.1384201049804688,0.12079331278800964,-0.8860875964164734,-0.1977044939994812,-0.956151008605957,0.5228936076164246,0.831970751285553,-0.36024779081344604,0.0024806881937183703,0.1616294669329279,0.0032345384778496925,0.2760720446956901,0.07758591536848929,0.09705294412153363,-0.038886281980076064,-0.061321227563501925,0.3111085633234418,-0.3108150894644042,-0.1456670512587899,-0.1746650495533048,0.28819065236919317,-0.09301639738480602,0.17530746343357162,-0.03334071581876993,0.31839843748407987,-0.10502082441887452,-0.027818387873226765,-0.33690440379654313,0.006606645279831069,0.16148361907436623,0.14474772312031933,0.12844966828069704,0.09782843415586988,-0.3798706091720221,0.22958200691119296,-0.007672690998563948,-0.20165507992694226,0.26241858505696686,0.023782897136255372,0.14565661754466802,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8650000000000007
866,2.3901063546819405,-0.5108204483985901,1.2741931676864624,-1.087668776512146,0.3745143413543701,-0.4805852770805359,-0.8793967962265015,-1.0941085815429688,0.39200907945632935,-0.38720840215682983,0.46328455209732056,0.8823815584182739,-0.16840961575508118,0.007835123381444957,0.1494742817399867,0.009419294967386162,0.2995698157412549,0.05533901391893512,0.09108792667056631,-0.03910495932587439,-0.06852565386484412,0.254477031554942,-0.4323773784705169,-0.1552829823474063,0.02270807062200356,0.25759199612285155,-0.23364860553324102,0.18281562297472484,0.09043480001591465,0.2822423460160302,-0.40100368418884047,-0.05578266266016791,-0.03469904177916216,0.009318458006388402,-0.06083826020264961,0.16736955829735428,0.12184505787742489,0.019569134259939558,-0.4414558909353458,0.22447488997547183,-0.05556120798348878,-0.15749442019320015,0.25530755274826816,0.04362512389724652,0.10860179991268738,-0.23793352248073835,0.1404218903850777,-0.5210562819042032,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8660000000000007
867,2.5827937258836537,-0.16032981872558594,0.71180659532547,-0.6799833178520203,0.22007933259010315,0.42030927538871765,-0.9438660740852356,-0.45213985443115234,-0.014114253222942352,0.10504449158906937,-0.1779605895280838,0.6593046188354492,-0.2966262400150299,0.013695867925332684,0.13428038877309736,0.01668193086573625,0.31790074676087715,0.06105449627101595,0.10381228677216407,-0.040901669752495186,-0.07649638787852624,0.18545546026910056,-0.4947218835563923,-0.1307639600651683,0.17021496449648363,0.20980559278827687,-0.31498395773159166,0.2029131489004748,0.1288287908192603,0.21848149959004548,-0.4992876101796659,-0.04888467021245911,0.05581889718651664,-0.013156639779717878,-0.21814347089777356,0.20038327765000524,0.22275786656637353,-0.06567773822576167,-0.4779229083376702,0.2159841651509012,-0.01976519660363026,-0.11331768854702802,0.2597923581764383,0.05836910497651537,0.07735150593556388,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8670000000000007
868,2.5765490718528414,0.07529787719249725,-0.0028204545378684998,-0.6938197612762451,-0.5687919855117798,1.1653485298156738,-0.6683835983276367,0.23055344820022583,-0.8790484666824341,0.44025006890296936,0.4882095158100128,0.515191376209259,0.004420042037963867,0.01878619169071666,0.11839543673190714,0.023724076336651884,0.3201174826189417,0.04493318724665722,0.0852448858713732,-0.0418586545459648,-0.08328961283682647,0.11031315836187458,-0.5263153747902835,-0.08070315623833005,0.2797127149073332,0.15200959290003385,-0.36640136948817953,0.22745377235509678,0.15153136556255575,0.15424967115537158,-0.49750682810636915,-0.03254516796377997,0.09767976911834551,-0.04957330180804642,-0.2883235609881787,0.23922196264189333,0.2275825994627226,-0.14680253317089273,-0.4158659733191926,0.1906360290448145,-0.1902588671812498,-0.06820502693033566,0.26484524972191614,0.06858922811565708,0.04435050919080571,-0.23793352248073835,0.1404218903850777,0.13732435752337205,-0.29968354220892324,0.1716759142708999,0.2194090290465463,0.8680000000000007
